iso,year,animal_em,drought_em,earthquake_em,epidemic_em,extremetemp_em,flood_em,fog_em,impact_em,insect_em,landslide_em,massmove_em,storm_em,volcano_em,wildfire_em,totaldeaths,totaldisasters,totaldamage
TKM,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,99870
TKM,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0
TKM,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,2001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
TLS,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,2003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0
TLS,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,1,0
TLS,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
TLS,2007,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0
TLS,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLS,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
TLS,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4000
TLS,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TLS,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TON,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,500
TON,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,500
TON,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1977,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2300
TON,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1982,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,2,22300
TON,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2500
TON,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
TON,1998,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
TON,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,51300
TON,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
TON,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,9500
TON,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3000
TON,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TON,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,31000
TON,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TON,2016,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0
TON,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
