iso,year,meantmp,meanpre,meantmx,meanwet,sdtmp,sdpre,sdtmx,sdwet,nation,longrunmean_tmp,longrunsd_tmp,longrunmean_pre,longrunsd_pre,longrunmean_tmx,longrunsd_tmx,longrunmean_wet,longrunsd_wet,dev_tmp,dev_pre,dev_tmx,dev_wet,ano_tmp,ano_pre,ano_tmx,ano_wet
ADO,1970,7.6583333015441895,68.991668701171875,12.5,10.908333778381348,6.410426139831543,47.1713981628418,7.230490684509277,4.114377975463867,1,7.351190567016602,0.46911299228668213,79.75511932373047,12.995837211608887,12.222262382507324,0.498891144990921,11.873452186584473,0.9283177852630615,0.31159400939941406,-10.919441223144531,0.28176307678222656,-0.9791059494018555,0.6642194986343384,-0.8402260541915894,0.5647786855697632,-1.0547099113464355
ADO,1971,7.433333396911621,98.25,12.116666793823242,13.433333396911621,6.596601486206055,53.02665710449219,7.339907646179199,3.874234676361084,1,7.352347373962402,0.46585217118263245,80.01560974121094,13.088040351867676,12.22077465057373,0.49547332525253296,11.89542293548584,0.94007110595703125,0.08214282989501953,18.49488067626953,-0.10559558868408203,1.5598812103271484,0.17632810771465302,1.413112998008728,-0.21312063932418823,1.6593226194381714
ADO,1972,7.125,99.54166412353516,11.658332824707031,13.683333396911621,5.10990571975708,31.726112365722656,5.862586498260498,3.168834924697876,1,7.349189758300781,0.46333521604537964,80.28680419921875,13.197710037231445,12.212963104248047,0.49641692638397217,11.920254707336426,0.956913948059082,-0.22734737396240234,19.52605438232422,-0.5624418258666992,1.7879104614257812,-0.49067577719688416,1.4795031547546387,-1.1330028772354126,1.868412971496582
ADO,1973,7.474999904632568,62.61666488647461,12.416666984558105,10.5,6.594505310058594,53.350128173828125,7.317703723907471,2.926990509033203,1,7.350913047790527,0.4603419005870819,80.04474639892578,13.267914772033691,12.215753555297852,0.49353376030921936,11.900798797607422,0.96467524766922,0.1258101463317871,-17.67013931274414,0.2037038803100586,-1.4202547073364258,0.27329719066619873,-1.3317947387695312,0.4127455949783325,-1.4722620248794556
ADO,1974,7.458333492279053,82.53333282470703,12.100000381469727,12.158332824707031,5.463508605957031,34.59661865234375,6.277521133422852,4.025251388549805,1,7.352365016937256,0.4573485255241394,80.07837677001953,13.179900169372559,12.214189529418945,0.4903264045715332,11.904279708862305,0.9585127234458923,0.10742044448852539,2.48858642578125,-0.115753173828125,0.2575340270996094,0.23487655818462372,0.18881678581237793,-0.23607371747493744,0.2686808705329895
ADO,1975,7.508333206176758,78.14167022705078,12.241666793823242,11.350000381469727,6.14424467086792,50.52028274536133,6.887070655822754,3.469215154647827,1,7.35444450378418,0.45460468530654907,80.05255889892578,13.092453956604004,12.214555740356445,0.48701244592666626,11.896888732910156,0.9541632533073425,0.15596818923950195,-1.93670654296875,0.027477264404296875,-0.5542793273925781,0.34308531880378723,-0.14792540669441223,0.05642004683613777,-0.5809061527252197
ADO,1976,7.608333110809326,75.70833587646484,12.508333206176758,12.266666412353516,6.310951232910156,35.039546966552734,7.139449596405029,2.5180559158325195,1,7.357785224914551,0.45250198245048523,79.995391845703125,13.014422416687012,12.21842098236084,0.48492711782455444,11.901754379272461,0.9487294554710388,0.2538886070251465,-4.3442230224609375,0.2937774658203125,0.3697776794433594,0.561077356338501,-0.33380067348480225,0.6058177947998047,0.38976094126701355
ADO,1977,7.474999904632568,101.125,12.133333206176758,13.541666984558105,4.938186168670654,69.68753814697266,5.6507978439331055,5.598126411437988,1,7.359307289123535,0.4497135579586029,80.269805908203125,13.150845527648926,12.217315673828125,0.4818238317966461,11.923051834106445,0.9608175754547119,0.11721467971801758,21.129608154296875,-0.08508777618408203,1.6399126052856445,0.26064297556877136,1.6067110300064087,-0.17659519612789154,1.7067887783050537
ADO,1978,7.25,68.98333740234375,12.050000190734863,11.816666603088379,5.63261604309082,39.976104736328125,6.482914924621582,5.085600852966309,1,7.357905864715576,0.44695520401000977,80.12510681152344,13.127522468566895,12.215170860290527,0.4790596067905426,11.921688079833984,0.9546341300010681,-0.10930728912353516,-11.286468505859375,-0.16731548309326172,-0.1063852310180664,-0.24455982446670532,-0.8597561717033386,-0.3492581844329834,-0.11144084483385086
ADO,1979,7.574999809265137,91.008331298828125,12.191666603088379,12.433333396911621,5.9998674392700195,69.127349853515625,6.815284729003906,4.0598554611206055,1,7.360653877258301,0.444752037525177,80.26287078857422,13.100448608398438,12.214873313903809,0.47598615288734436,11.9281644821167,0.9502401351928711,0.21709394454956055,10.883224487304688,-0.023504257202148438,0.5116453170776367,0.4881235659122467,0.8307520747184753,-0.04938012734055519,0.5384379029273987
ADO,1980,7,69.79166412353516,11.708333015441895,12.375,6.098584175109863,28.431528091430664,6.816218376159668,2.898000955581665,1,7.356145858764648,0.4437639117240906,80.1319808959961,13.069808959960938,12.208541870117188,0.4763425588607788,11.93375015258789,0.9455275535583496,-0.3606538772583008,-10.471206665039062,-0.5065402984619141,0.4468355178833008,-0.8127156496047974,-0.8011751770973206,-1.0633950233459473,0.4725779891014099
ADO,1981,7.766666889190674,76.43333435058594,12.591667175292969,12.341666221618652,5.960984230041504,40.827850341796875,6.6080474853515625,4.317502975463867,1,7.3612141609191895,0.4433344304561615,80.08631896972656,12.994365692138672,12.213272094726562,0.47526636719703674,11.938785552978516,0.9406919479370117,0.4105210304260254,-3.6986465454101562,0.38312530517578125,0.4079160690307617,0.9259849786758423,-0.28463464975357056,0.8061275482177734,0.43363407254219055
ADO,1982,8.399999618530273,90.241668701171875,13,12.158332824707031,6.020570755004883,38.793521881103516,6.849551677703857,2.3047220706939697,1,7.373882293701172,0.4552783668041229,80.21015930175781,12.962509155273438,12.22286605834961,0.4802473783493042,11.941463470458984,0.9351814985275269,1.038785457611084,10.155349731445312,0.7867279052734375,0.21954727172851562,2.281649112701416,0.783440113067627,1.6381721496582031,0.23476433753967285
ADO,1983,8.033332824707031,64.4749984741211,12.883333206176758,10.550000190734863,6.577693939208984,45.04676818847656,7.2372565269470215,4.135983943939209,1,7.381827354431152,0.45824673771858215,80.02058410644531,12.99848461151123,12.230823516845703,0.4827841520309448,11.924698829650879,0.941926896572113,0.6594505310058594,-15.735160827636719,0.6604671478271484,-1.391463279724121,1.439073085784912,-1.2105381488800049,1.3680381774902344,-1.4772518873214722
ADO,1984,7.125,77.09166717529297,11.891666412353516,12.266666412353516,5.878640174865723,48.406883239746094,6.692391872406006,4.175541877746582,1,7.378769874572754,0.456339031457901,79.9857177734375,12.923894882202148,12.226785659790039,0.4812917113304138,11.928770065307617,0.9369786381721497,-0.25682735443115234,-2.9289169311523438,-0.3391571044921875,0.3419675827026367,-0.5627994537353516,-0.22662803530693054,-0.7046809792518616,0.3649683892726898
ADO,1985,7.300000190734863,63.44166564941406,12.25,11.066666603088379,6.911124229431152,36.05821990966797,7.802621841430664,4.664826393127441,1,7.377843379974365,0.45369505882263184,79.79107666015625,12.971457481384277,12.227058410644531,0.47842493653297424,11.918627738952637,0.9360669255256653,-0.078769683837890625,-16.544052124023438,0.023214340209960938,-0.8621034622192383,-0.1736181229352951,-1.2754197120666504,0.048522427678108215,-0.9209848642349243
ADO,1986,7.683333396911621,58.35000228881836,12.399999618530273,10.866666793823242,6.516668796539307,30.294719696044922,7.383396625518799,3.6244957447052,1,7.38139533996582,0.45221978425979614,79.54176330566406,13.100564002990723,12.229069709777832,0.47596779465675354,11.906394958496094,0.9374329447746277,0.30549001693725586,-21.44107437133789,0.1729412078857422,-1.0519609451293945,0.6755343675613403,-1.6366528272628784,0.3633464574813843,-1.1221719980239868
ADO,1987,7.708333492279053,79.94166564941406,12.291666984558105,12.449999809265137,6.641530513763428,47.7547607421875,7.458059310913086,2.3945014476776123,1,7.385153293609619,0.45094722509384155,79.5463638305664,13.024245262145996,12.229789733886719,0.47324004769325256,11.912643432617188,0.9337872862815857,0.3269381523132324,0.39990234375,0.06259727478027344,0.543604850769043,0.7250031232833862,0.030704453587532043,0.1322738379240036,0.5821506381034851
ADO,1988,8.033333778381348,81.06666564941406,12.725000381469727,11.833333015441895,5.736380577087402,66.3368148803711,6.503303050994873,5.773660182952881,1,7.392518997192383,0.4536411464214325,79.56363677978516,12.950191497802734,12.235416412353516,0.47346454858779907,11.911742210388184,0.9284436702728271,0.6481804847717285,1.5203018188476562,0.4952106475830078,-0.07931041717529297,1.4288396835327148,0.11739608645439148,1.0459297895431519,-0.08542297035455704
ADO,1989,8.741666793823242,71.625,13.649999618530273,10.816666603088379,6.1714091300964355,51.57247543334961,6.865262031555176,3.841125011444092,1,7.407678127288818,0.47318437695503235,79.47444152832031,12.903867721557617,12.251311302185059,0.49406978487968445,11.89943790435791,0.9304226040840149,1.3491477966308594,-7.938636779785156,1.4145832061767578,-1.0950756072998047,2.8512094020843506,-0.6152137517929077,2.863124370574951,-1.1769658327102661
ADO,1990,8.658333778381348,69.2750015258789,13.483333587646484,11.333333015441895,6.409433364868164,32.11454391479492,7.231601715087891,2.807565450668335,1,7.421574115753174,0.48863792419433594,79.361114501953125,12.876132011413574,12.265000343322754,0.5081609487533569,11.893148422241211,0.9271031022071838,1.2506556510925293,-10.199440002441406,1.2320222854614258,-0.5661048889160156,2.5594732761383057,-0.7921198606491089,2.4244725704193115,-0.6106169819831848
ADO,1991,7.825000286102295,75.69999694824219,12.491666793823242,11.458333015441895,6.749292850494385,42.100486755371094,7.575493812561035,4.286438941955566,1,7.426007270812988,0.4877525269985199,79.32087707519531,12.810148239135742,12.267491340637207,0.5058882832527161,11.8883695602417,0.9230642318725586,0.4034261703491211,-3.6611175537109375,0.22666645050048828,-0.4348154067993164,0.8271124362945557,-0.28579822182655334,0.44805634021759033,-0.4710564911365509
